VIDEO,SHAPE,ANIMAL,BODY-PART,TIME-BIN #,TIME-BIN START TIME (S),TIME-BIN END TIME (S),TIME-BIN START FRAME (#),TIME-BIN END FRAME (#),MEASUREMENT,VALUE
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,AVERAGE ROI VELOCITY (CM/S),2.2116034626960754
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,FIRST ROI ENTRY TIME (S),1115.7666666666667
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,LAST ROI ENTRY TIME (S),1115.7666666666667
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,ROI ENTRIES (COUNTS),1
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,TOTAL ROI TIME (S),1.8333333333333333
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,TOTAL ROI TIME (S),4.386785507202148
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_polygon,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,4,480.0,599.9666666666667,14400,17999,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,5,600.0,719.9666666666667,18000,21599,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,6,720.0,839.9666666666667,21600,25199,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,7,840.0,959.9666666666667,25200,28799,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,8,960.0,1079.9666666666667,28800,32399,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,9,1080.0,1199.9666666666667,32400,35999,VIDEO LENGTH (S),1205.7666666666667
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,AVERAGE ROI VELOCITY (CM/S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,FIRST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,LAST ROI ENTRY TIME (S),
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,ROI ENTRIES (COUNTS),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,TOTAL ROI TIME (S),0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,VIDEO FPS,30.0
503_MA109_Gi_Saline_0513,My_rectangle,Animal_1,Center,10,1200.0,1205.7333333333333,36000,36172,VIDEO LENGTH (S),1205.7666666666667
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,AVERAGE ROI VELOCITY (CM/S),
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,FIRST ROI ENTRY TIME (S),
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,LAST ROI ENTRY TIME (S),
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,ROI ENTRIES (COUNTS),0
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,TOTAL ROI TIME (S),0
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,TOTAL ROI TIME (S),0
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,VIDEO FPS,30.0
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,0,0.0,119.96666666666667,0,3599,VIDEO LENGTH (S),1203.6333333333334
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,AVERAGE ROI VELOCITY (CM/S),31.57430317401886
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,FIRST ROI ENTRY TIME (S),159.33333333333334
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,LAST ROI ENTRY TIME (S),161.36666666666667
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,ROI ENTRIES (COUNTS),5
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,TOTAL ROI TIME (S),1.8666666666666667
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,TOTAL ROI TIME (S),53.31854248046875
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,VIDEO FPS,30.0
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,1,120.0,239.96666666666667,3600,7199,VIDEO LENGTH (S),1203.6333333333334
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,AVERAGE ROI VELOCITY (CM/S),2.016930431127548
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,FIRST ROI ENTRY TIME (S),313.26666666666665
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,LAST ROI ENTRY TIME (S),313.26666666666665
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,ROI ENTRIES (COUNTS),1
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,TOTAL ROI TIME (S),0.23333333333333334
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,TOTAL ROI TIME (S),0.8029442429542542
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,VIDEO FPS,30.0
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,2,240.0,359.96666666666664,7200,10799,VIDEO LENGTH (S),1203.6333333333334
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,AVERAGE ROI VELOCITY (CM/S),8.806448307590209
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,FIRST ROI ENTRY TIME (S),384.96666666666664
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,LAST ROI ENTRY TIME (S),403.26666666666665
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,PIXEL TO MILLIMETER CONVERSION FACTOR,2.21126
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,ROI ENTRIES (COUNTS),5
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,TOTAL ROI TIME (S),2.8
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,TOTAL ROI TIME (S),25.371150970458984
505_MA144_Gi_Saline_0513,My_circle,Animal_1,Center,3,360.0,479.96666666666664,10800,14399,VIDEO FPS,30.0
